date_start,account_name,campaign_id,campaign_name,country,impressions,inline_link_clicks,spend,action_source,actions_purchase,action_values_purchase,currency
2026-07-20,Nordkraft EU,23861094778210411,NK | ABO | Prospecting EU,DE,43612,515,166.64,conversions_api,5.11,353.9,USD
2026-07-20,Nordkraft EU,23861094778210411,NK | ABO | Prospecting EU,NL,18087,186,56.79,website_pixel,1.5,126.67,USD
2026-07-20,Nordkraft EU,23861094778210411,NK | ABO | Prospecting EU,NL,18087,186,56.79,conversions_api,1.76,138.8,USD
2026-07-20,Nordkraft EU,23861094778210633,NK | Retargeting | DPA,DE,10896,308,130.43,website_pixel,9.85,775.67,USD
2026-07-20,Nordkraft EU,23861094778210633,NK | Retargeting | DPA,DE,10896,308,130.43,conversions_api,11.25,876.93,USD
2026-07-20,Aurelia Home,23862331905540102,AH | Advantage+ Shopping,UK,67263,1056,288.53,website_pixel,9.58,998.16,USD
2026-07-20,Aurelia Home,23862331905540102,AH | Advantage+ Shopping,UK,67263,1056,288.53,conversions_api,10.82,994.91,USD
2026-07-20,Aurelia Home,23862331905540188,AH | Retargeting | UK,UK,9232,286,105.57,website_pixel,8.51,759.97,USD
2026-07-20,Aurelia Home,23862331905540188,AH | Retargeting | UK,UK,9232,286,105.57,conversions_api,10.72,949.21,USD
2026-07-20,Volt & Co,23874120558830977,VC | Prospecting | US,US,70492,956,368.43,website_pixel,6.93,343.72,USD
2026-07-20,Volt & Co,23874120558830977,VC | Prospecting | US,US,70492,956,368.43,conversions_api,8.63,475.11,USD
2026-07-20,Volt & Co,23874120558831044,VC | Retargeting | US,US,15292,405,180.22,website_pixel,17.4,939.24,USD
2026-07-20,Volt & Co,23874120558831044,VC | Retargeting | US,US,15292,405,180.22,conversions_api,20.73,1181.45,USD
2026-07-21,Nordkraft EU,23861094778210411,NK | ABO | Prospecting EU,DE,49796,595,201.86,website_pixel,3.61,252.48,USD
2026-07-21,Nordkraft EU,23861094778210411,NK | ABO | Prospecting EU,DE,49796,595,201.86,conversions_api,4.45,310.73,USD
2026-07-21,Nordkraft EU,23861094778210411,NK | ABO | Prospecting EU,NL,18298,206,62.06,website_pixel,1.64,117.68,USD
2026-07-21,Nordkraft EU,23861094778210411,NK | ABO | Prospecting EU,NL,18298,206,62.06,conversions_api,1.95,127.26,USD
2026-07-21,Nordkraft EU,23861094778210633,NK | Retargeting | DPA,DE,12008,359,156.11,website_pixel,13.79,1037.73,USD
2026-07-21,Nordkraft EU,23861094778210633,NK | Retargeting | DPA,DE,12008,359,156.11,conversions_api,16.08,1252.01,USD
